CustomerID,Value,Frequency,AVG_Basket,cat_Contenants,cat_Objets artistiques,cat_Objets de creation,cat_autres,country_France,country_Germany,country_Other_country,country_United Kingdom,label
13880,97.8,1,97.8,0,1,0,0,0,0,0,1,0
13881,1025.3400000000001,1,1025.3400000000001,0,1,0,0,0,0,0,1,3
13882,623.46,2,311.73,0,1,0,0,0,0,0,1,1
13883,-30.6,1,-30.6,0,1,0,0,0,0,0,1,1
13884,189.95,4,47.487500000000004,1,0,0,0,0,0,0,1,3
13885,506.80000000000007,2,253.40000000000003,0,0,1,0,0,0,0,1,1
13886,243.56000000000003,1,243.56000000000003,1,0,0,0,0,0,0,1,1
13887,349.54999999999995,1,349.54999999999995,1,0,0,0,0,0,0,1,1
13888,239.52000000000004,1,239.52000000000004,0,1,0,0,0,0,0,1,1
13889,416.8999999999999,1,416.8999999999999,0,0,1,0,0,0,0,1,0
13890,190.35,1,190.35,1,0,0,0,0,0,0,1,1
13892,54.519999999999996,1,54.519999999999996,1,0,0,0,0,0,0,1,1
13893,821.1,1,821.1,0,1,0,0,0,0,0,1,1
13894,150.95,1,150.95,0,1,0,0,0,0,0,1,3
13895,937.2999999999997,2,468.65,1,0,0,0,0,0,0,1,0
13897,311.15999999999997,1,311.15999999999997,0,1,0,0,0,0,0,1,3
13898,155.93,1,155.93,0,1,0,0,0,0,0,1,1
13899,298.50000000000006,1,298.50000000000006,0,0,1,0,0,0,0,1,3
13900,357.58,1,357.58,0,1,0,0,0,0,0,1,3
13901,214.4,1,214.4,0,0,1,0,0,0,0,1,3
13904,201.11999999999992,1,201.11999999999992,1,0,0,0,0,0,0,1,3
13908,481.1500000000001,1,481.1500000000001,0,0,1,0,0,0,0,1,3
13911,559.27,2,279.635,0,1,0,0,0,0,0,1,3
13914,321.07,1,321.07,0,0,1,0,0,0,0,1,3
13917,65.38,1,65.38,0,0,1,0,0,0,0,1,1
13918,198.20000000000002,1,198.20000000000002,0,1,0,0,0,0,0,1,1
13919,213.14999999999998,1,213.14999999999998,0,0,1,0,0,0,0,1,0
13922,172.24999999999997,1,172.24999999999997,0,0,1,0,0,0,1,0,4
13923,351.13,1,351.13,1,0,0,0,0,0,0,1,0
13924,608.9900000000001,2,304.49500000000006,0,0,1,0,0,0,0,1,1
13925,447.1999999999999,2,223.6,1,0,0,0,0,0,0,1,0
13926,223.85000000000002,1,223.85000000000002,0,0,1,0,0,0,0,1,1
13927,348.99,1,348.99,0,1,0,0,0,0,0,1,3
13928,104.19999999999999,1,104.19999999999999,0,1,0,0,0,0,0,1,3
13929,373.05,2,186.525,1,0,0,0,0,0,0,1,1
13930,209.99999999999994,1,209.99999999999994,1,0,0,0,0,0,0,1,0
13931,378.2099999999999,1,378.2099999999999,0,1,0,0,0,0,0,1,3
13932,307.4,1,307.4,0,1,0,0,0,0,0,1,3
13933,300.99,1,300.99,0,0,1,0,0,0,0,1,0
13934,922.0999999999997,1,922.0999999999997,0,1,0,0,0,0,0,1,3
13936,361.28,1,361.28,0,1,0,0,0,0,0,1,1
13937,158.85,1,158.85,0,0,1,0,0,0,0,1,3
13938,71.66,1,71.66,0,0,1,0,0,0,0,1,1
13939,172.7,2,86.35,0,1,0,0,0,0,0,1,1
13940,218.62000000000003,1,218.62000000000003,0,1,0,0,0,0,0,1,3
13941,1019.5200000000001,2,509.76000000000005,1,0,0,0,0,0,0,1,3
13946,209.85,1,209.85,0,0,1,0,0,0,0,1,3
13947,90.6,1,90.6,0,1,0,0,0,0,0,1,1
13948,101.99999999999999,1,101.99999999999999,1,0,0,0,0,0,0,1,0
13949,909.2600000000001,2,454.63,1,0,0,0,0,0,0,1,0
13950,179.31000000000003,1,179.31000000000003,0,1,0,0,0,0,0,1,3
13951,212.55999999999997,1,212.55999999999997,0,0,1,0,0,0,0,1,1
13952,3251.0699999999997,2,1625.5349999999999,0,1,0,0,0,0,0,1,1
13953,500.0,1,500.0,0,1,0,0,0,0,0,1,3
13954,183.03,2,91.515,0,1,0,0,0,0,0,1,3
13955,205.1,1,205.1,0,0,1,0,0,0,0,1,0
13956,119.72000000000001,1,119.72000000000001,1,0,0,0,0,0,0,1,3
13959,214.74,1,214.74,0,0,1,0,0,0,0,1,0
13960,128.1,1,128.1,0,0,1,0,0,0,0,1,3
13962,117.59999999999998,1,117.59999999999998,0,1,0,0,0,0,0,1,1
13963,151.3,1,151.3,0,1,0,0,0,0,0,1,3
13967,80.7,1,80.7,0,1,0,0,0,0,0,1,3
13969,317.59,1,317.59,0,1,0,0,0,0,0,1,0
13971,630.5199999999999,3,210.17333333333332,1,0,0,0,0,0,0,1,1
13972,145.90000000000003,1,145.90000000000003,0,1,0,0,0,0,0,1,3
13973,264.7,1,264.7,0,1,0,0,0,0,0,1,1
13974,413.59,1,413.59,0,0,1,0,0,0,0,1,0
13975,655.7099999999992,2,327.8549999999996,0,0,1,0,0,0,0,1,1
13976,357.9800000000001,1,357.9800000000001,0,1,0,0,0,0,0,1,3
13978,158.98999999999998,1,158.98999999999998,1,0,0,0,0,0,0,1,0
13979,869.8700000000001,1,869.8700000000001,0,1,0,0,0,0,0,1,1
13980,200.14000000000001,1,200.14000000000001,0,1,0,0,0,0,0,1,1
13982,428.6,1,428.6,1,0,0,0,0,0,0,1,1
13983,329.36,1,329.36,0,1,0,0,0,0,0,1,3
13984,154.79999999999998,1,154.79999999999998,0,0,1,0,0,0,0,1,3
13985,392.99999999999994,1,392.99999999999994,0,0,1,0,0,0,0,1,1
13986,320.46,1,320.46,0,1,0,0,0,0,0,1,0
13988,631.06,1,631.06,0,1,0,0,0,0,0,1,0
13989,896.67,1,896.67,0,0,1,0,0,0,0,1,1
13990,311.3,1,311.3,0,1,0,0,0,0,0,1,3
13991,126.35,1,126.35,0,1,0,0,0,0,0,1,3
13992,76.8,1,76.8,0,1,0,0,0,0,0,1,0
13993,323.15,1,323.15,0,1,0,0,0,0,0,1,3
13994,288.57,1,288.57,0,1,0,0,0,0,0,1,3
13995,300.25,1,300.25,0,1,0,0,0,0,0,1,1
13999,302.1,1,302.1,0,1,0,0,0,0,0,1,3
14000,633.71,2,316.855,0,1,0,0,0,0,0,1,3
14001,301.24,1,301.24,1,0,0,0,0,0,0,1,3
14002,224.79,1,224.79,0,1,0,0,0,0,0,1,3
14004,900.0199999999998,1,900.0199999999998,0,1,0,0,0,0,0,1,1
14005,187.16000000000003,1,187.16000000000003,0,0,1,0,0,0,0,1,1
14006,304.44,1,304.44,0,0,1,0,0,0,0,1,3
14009,685.9299999999998,3,228.64333333333332,1,0,0,0,0,0,0,1,0
14012,328.8,1,328.8,0,1,0,0,0,0,0,1,3
14013,118.5,1,118.5,1,0,0,0,0,0,0,1,0
14014,505.18000000000006,1,505.18000000000006,0,1,0,0,0,0,0,1,3
14015,917.34,1,917.34,0,1,0,0,0,0,0,1,3
14016,753.74,1,753.74,1,0,0,0,0,0,0,1,1
14019,384.28999999999996,1,384.28999999999996,0,0,1,0,0,0,1,0,4
14020,331.14,1,331.14,0,0,1,0,0,0,0,1,1
14021,198.89999999999998,1,198.89999999999998,0,1,0,0,0,0,0,1,1
14022,440.0,1,440.0,0,1,0,0,0,0,0,1,1
14023,273.14,1,273.14,0,0,1,0,0,0,0,1,1
14024,327.7,2,163.85,1,0,0,0,0,0,0,1,3
14027,104.82000000000002,1,104.82000000000002,0,1,0,0,0,0,0,1,3
14029,165.2,1,165.2,0,1,0,0,0,0,0,1,3
14030,676.5,2,338.25,1,0,0,0,0,0,0,1,1
14031,2567.0000000000005,4,641.7500000000001,1,0,0,0,0,0,0,1,1
14032,610.27,4,152.5675,1,0,0,0,0,0,0,1,3
14034,334.11,2,167.055,0,0,1,0,0,0,0,1,1
14035,301.6,1,301.6,0,1,0,0,0,0,0,1,1
14036,626.6499999999999,1,626.6499999999999,0,1,0,0,0,0,0,1,3
14037,111.80000000000003,1,111.80000000000003,0,1,0,0,0,0,0,1,3
14038,710.4200000000001,2,355.21000000000004,1,0,0,0,0,0,0,1,3
14039,152.2,1,152.2,0,1,0,0,0,0,0,1,3
14040,914.05,3,304.68333333333334,0,0,1,0,0,0,0,1,0
14041,141.41,1,141.41,0,1,0,0,0,0,0,1,3
14044,173.74,1,173.74,0,0,1,0,0,0,0,1,3
14045,326.4,1,326.4,0,0,1,0,0,0,0,1,1
14046,154.98999999999998,1,154.98999999999998,0,0,1,0,0,0,0,1,0
14047,286.9200000000001,1,286.9200000000001,1,0,0,0,0,0,0,1,0
14048,386.32999999999987,1,386.32999999999987,0,1,0,0,0,0,0,1,3
14049,1011.8600000000002,2,505.9300000000001,0,0,1,0,0,0,0,1,1
14050,485.97999999999996,1,485.97999999999996,0,0,1,0,0,0,0,1,1
14051,1828.1600000000005,3,609.3866666666667,0,0,1,0,0,0,0,1,3
14052,225.35999999999993,1,225.35999999999993,1,0,0,0,0,0,0,1,3
14053,154.25,1,154.25,1,0,0,0,0,0,0,1,1
14054,92.46000000000001,1,92.46000000000001,1,0,0,0,0,0,0,1,1
14055,725.64,1,725.64,0,0,1,0,0,0,0,1,0
14056,1045.2400000000005,3,348.41333333333336,1,0,0,0,0,0,0,1,1
14057,925.9200000000002,2,462.9600000000001,0,1,0,0,0,0,0,1,1
14059,183.59999999999997,1,183.59999999999997,0,1,0,0,0,0,0,1,3
14060,874.0400000000001,3,291.34666666666664,0,1,0,0,0,0,0,1,1
14062,1444.1199999999997,3,481.3733333333333,1,0,0,0,0,0,0,1,1
14064,560.5,2,280.25,1,0,0,0,0,0,0,1,0
14066,152.55,1,152.55,0,0,1,0,0,0,0,1,1
14067,224.67,1,224.67,1,0,0,0,0,0,0,1,0
14068,265.85,1,265.85,0,1,0,0,0,0,0,1,3
14071,225.39999999999998,2,112.69999999999999,0,0,1,0,0,0,0,1,1
14073,139.54,1,139.54,1,0,0,0,0,0,0,1,1
14075,307.91999999999996,1,307.91999999999996,0,1,0,0,0,0,0,1,1
14076,122.46999999999997,1,122.46999999999997,0,0,1,0,0,0,0,1,1
14077,117.11000000000001,1,117.11000000000001,0,1,0,0,0,0,0,1,3
14078,136.24,1,136.24,1,0,0,0,0,0,0,1,1
14079,375.09999999999997,1,375.09999999999997,0,1,0,0,0,0,0,1,1
14080,45.599999999999994,1,45.599999999999994,1,0,0,0,0,0,0,1,0
14081,423.51999999999987,1,423.51999999999987,0,0,1,0,0,0,0,1,1
14082,182.24999999999997,1,182.24999999999997,1,0,0,0,0,0,0,1,0
14083,459.8899999999999,3,153.29666666666665,0,1,0,0,0,0,0,1,1
14085,1190.2400000000005,3,396.74666666666667,0,1,0,0,0,0,0,1,1
14087,181.66999999999996,2,90.835,1,0,0,0,0,0,0,1,1
14088,7544.910000000001,1,7544.910000000001,0,1,0,0,0,0,0,1,3
14089,161.0,1,161.0,1,0,0,0,0,0,0,1,1
14090,76.32,1,76.32,1,0,0,0,0,0,0,1,0
14092,595.83,3,198.61,1,0,0,0,0,0,0,1,0
14093,442.8499999999999,1,442.8499999999999,1,0,0,0,0,0,0,1,1
14096,485.3499999999999,9,53.92777777777774,0,0,1,0,0,0,0,1,3
14098,147.34999999999997,1,147.34999999999997,0,0,1,0,0,0,0,1,3
14099,383.52000000000004,1,383.52000000000004,0,1,0,0,0,0,0,1,3
14100,194.9,1,194.9,0,0,1,0,0,0,0,1,1
14101,751.6,1,751.6,0,1,0,0,0,0,0,1,3
14102,736.65,3,245.54999999999993,0,0,1,0,0,0,0,1,1
14104,216.21,2,108.10500000000002,1,0,0,0,0,0,0,1,1
14105,1266.2300000000002,1,1266.2300000000002,1,0,0,0,0,0,0,1,0
14107,348.49,2,174.245,0,1,0,0,0,0,0,1,3
14108,287.58000000000004,2,143.79000000000002,0,1,0,0,0,0,0,1,3
14109,80.2,1,80.2,0,0,1,0,0,0,0,1,0
14110,890.7600000000001,1,890.7600000000001,1,0,0,0,0,0,0,1,1
14111,94.2,1,94.2,0,1,0,0,0,0,0,1,3
14112,534.0999999999999,2,267.05,0,1,0,0,0,0,0,1,1
14113,382.75,2,191.375,0,1,0,0,0,0,0,1,3
14114,195.13,1,195.13,0,1,0,0,0,0,0,1,0
14116,319.97,1,319.97,0,0,1,0,0,0,0,1,1
14117,90.0,1,90.0,1,0,0,0,0,0,0,1,0
14121,218.25000000000006,2,109.12500000000003,1,0,0,0,0,0,0,1,0
14124,419.58,1,419.58,0,1,0,0,0,0,0,1,3
14125,1295.4300000000003,1,1295.4300000000003,0,0,1,0,0,0,0,1,3
14126,643.6299999999999,3,214.5433333333333,0,1,0,0,0,0,0,1,1
14127,314.63,1,314.63,0,0,1,0,0,0,0,1,3
14128,305.5399999999999,1,305.5399999999999,0,1,0,0,0,0,0,1,3
14129,358.90000000000003,1,358.90000000000003,0,0,1,0,0,0,0,1,1
14130,483.85999999999996,1,483.85999999999996,0,1,0,0,0,0,0,1,3
14132,607.9200000000002,2,303.9599999999999,0,1,0,0,0,0,0,1,3
14133,302.69999999999993,3,100.89999999999998,0,1,0,0,0,0,0,1,3
14135,947.0500000000004,4,236.76250000000002,0,0,1,0,0,0,0,1,1
14138,638.2100000000002,1,638.2100000000002,1,0,0,0,0,0,0,1,3
14139,415.81999999999994,1,415.81999999999994,0,1,0,0,0,0,0,1,1
14140,525.9899999999998,1,525.9899999999998,0,0,1,0,0,0,0,1,1
14141,285.16,1,285.16,1,0,0,0,0,0,0,1,0
14142,311.81,1,311.81,0,0,1,0,0,0,0,1,1
14143,115.8,1,115.8,0,1,0,0,0,0,0,1,3
14145,1128.6,1,1128.6,0,0,1,0,0,0,0,1,3
14146,662.2999999999998,1,662.2999999999998,0,0,1,0,0,0,0,1,3
14147,182.8,1,182.8,0,1,0,0,0,0,0,1,1
14148,157.2,1,157.2,1,0,0,0,0,0,0,1,1
14149,259.43000000000006,2,129.71500000000003,1,0,0,0,0,0,0,1,1
14150,306.18,1,306.18,0,0,1,0,0,0,0,1,0
14152,304.30999999999995,2,152.15499999999997,0,1,0,0,0,0,0,1,3
14154,1345.6200000000003,2,672.81,0,0,1,0,0,0,0,1,1
14155,118.75,1,118.75,0,1,0,0,0,0,0,1,1
14156,314.7,2,157.35,0,1,0,0,0,0,0,1,1
14157,244.72000000000008,2,122.36000000000004,0,0,1,0,0,0,1,0,4
14158,507.66000000000014,1,507.66000000000014,0,0,1,0,0,0,0,1,1
14159,193.2199999999999,1,193.2199999999999,0,0,1,0,0,0,0,1,1
14161,283.15,1,283.15,1,0,0,0,0,0,0,1,1
14162,177.68,1,177.68,0,1,0,0,0,0,0,1,3
14163,411.87,1,411.87,1,0,0,0,0,0,0,1,0
14164,1631.7700000000002,2,815.8850000000001,0,1,0,0,0,0,0,1,3
14165,122.53999999999999,1,122.53999999999999,1,0,0,0,0,0,0,1,0
14167,148.35000000000002,1,148.35000000000002,1,0,0,0,0,0,0,1,0
14171,363.78999999999996,1,363.78999999999996,1,0,0,0,0,0,0,1,0
14173,114.04,1,114.04,0,0,1,0,0,0,0,1,1
14174,134.46,1,134.46,1,0,0,0,0,0,0,1,1
14175,262.98,2,131.49,0,1,0,0,0,0,0,1,1
14176,156.64999999999998,2,78.32499999999999,0,0,1,0,0,0,0,1,1
14177,118.08000000000004,1,118.08000000000004,0,1,0,0,0,0,0,1,3
14178,197.36999999999995,1,197.36999999999995,0,1,0,0,0,0,0,1,1
14179,719.7799999999997,2,359.8899999999999,0,0,1,0,0,0,0,1,1
14180,879.3000000000002,4,219.825,1,0,0,0,0,0,0,1,1
14184,452.89,1,452.89,0,0,1,0,0,0,0,1,3
14185,197.65,1,197.65,1,0,0,0,0,0,0,1,0
14188,398.0,1,398.0,1,0,0,0,0,0,0,1,0
14189,311.24,1,311.24,0,1,0,0,0,0,0,1,3
14191,413.2,2,206.59999999999997,0,0,1,0,0,0,0,1,1
14193,422.54,1,422.54,0,1,0,0,0,0,0,1,3
14194,499.94999999999993,1,499.94999999999993,0,1,0,0,0,0,0,1,3
14195,779.0999999999999,2,389.54999999999995,0,1,0,0,0,0,0,1,3
14196,335.52,1,335.52,1,0,0,0,0,0,0,1,0
14198,173.40000000000003,2,86.7,0,0,1,0,0,0,0,1,3
14199,185.39999999999998,1,185.39999999999998,0,1,0,0,0,0,0,1,1
14201,67.24,1,67.24,0,0,1,0,0,0,0,1,3
14204,161.02999999999994,1,161.02999999999994,0,1,0,0,0,0,0,1,3
14205,-190.79999999999998,1,-190.79999999999998,0,0,1,0,0,0,0,1,0
14206,-19.9,1,-19.9,0,1,0,0,0,0,0,1,3
14208,151.73999999999998,1,151.73999999999998,0,1,0,0,0,0,0,1,3
14209,347.95,1,347.95,0,0,1,0,0,0,0,1,3
14210,304.94999999999993,1,304.94999999999993,0,0,1,0,0,0,0,1,1
14211,443.0,4,110.75,1,0,0,0,0,0,0,1,3
14212,1070.48,1,1070.48,0,1,0,0,0,0,0,1,3
14214,634.4999999999999,3,211.49999999999997,0,0,1,0,0,0,0,1,1
14215,166.0,1,166.0,0,0,1,0,0,0,0,1,0
14216,1252.74,2,626.3699999999999,1,0,0,0,0,0,0,1,1
14217,101.35000000000001,1,101.35000000000001,1,0,0,0,0,0,0,1,1
14218,169.48000000000002,1,169.48000000000002,0,1,0,0,0,0,0,1,3
14219,89.94,1,89.94,1,0,0,0,0,0,0,1,0
14220,312.98,1,312.98,1,0,0,0,0,0,0,1,0
14221,312.95,1,312.95,1,0,0,0,0,0,0,1,1
14222,683.17,1,683.17,0,1,0,0,0,0,0,1,3
14223,289.00000000000006,1,289.00000000000006,0,1,0,0,0,0,0,1,3
14224,244.29999999999995,1,244.29999999999995,0,1,0,0,0,0,0,1,3
14226,961.0499999999996,2,480.5249999999998,0,1,0,0,0,0,0,1,1
14227,733.8,2,366.9,0,0,1,0,0,0,0,1,1
14229,360.37,3,120.12333333333333,1,0,0,0,0,0,0,1,3
14231,285.20000000000005,2,142.60000000000002,0,1,0,0,0,0,0,1,3
14232,691.5300000000002,2,345.7650000000001,0,1,0,0,0,0,0,1,3
14233,630.95,2,315.475,0,0,1,0,0,0,0,1,0
14234,452.34000000000026,2,226.1700000000001,0,1,0,0,0,0,0,1,3
14235,850.31,1,850.31,0,0,1,0,0,0,0,1,1
14236,189.3,1,189.3,0,1,0,0,0,0,0,1,1
14237,161.00000000000003,1,161.00000000000003,1,0,0,0,0,0,0,1,1
14238,146.85,1,146.85,0,0,1,0,0,0,0,1,1
14239,159.60000000000002,1,159.60000000000002,0,0,1,0,0,0,0,1,0
14240,226.85000000000002,1,226.85000000000002,0,0,1,0,0,0,0,1,3
14241,213.70000000000002,1,213.70000000000002,0,0,1,0,0,0,0,1,1
14242,138.35,1,138.35,0,0,1,0,0,0,0,1,1
14243,472.00000000000006,2,236.0,0,1,0,0,0,0,0,1,3
14245,995.2,2,497.6,0,0,1,0,0,0,0,1,1
14246,449.64000000000004,1,449.64000000000004,0,1,0,0,0,0,0,1,3
14247,136.76999999999998,1,136.76999999999998,0,1,0,0,0,0,0,1,3
14248,302.58,1,302.58,0,1,0,0,0,0,0,1,3
14250,1228.8300000000006,1,1228.8300000000006,1,0,0,0,0,0,0,1,3
14251,1259.4600000000005,1,1259.4600000000005,0,0,1,0,0,0,0,1,1
14256,523.8599999999999,1,523.8599999999999,0,0,1,0,0,0,0,1,1
14257,620.1400000000001,1,620.1400000000001,0,1,0,0,0,0,0,1,3
14258,3120.2199999999993,1,3120.2199999999993,0,1,0,0,0,0,0,1,3
14259,120.0,1,120.0,0,1,0,0,0,0,0,1,3
14261,943.7499999999999,1,943.7499999999999,0,0,1,0,0,0,0,1,1
14262,240.00000000000003,1,240.00000000000003,0,0,1,0,0,0,0,1,1
14264,-14.5,1,-14.5,1,0,0,0,0,0,0,1,0
14265,252.05,1,252.05,0,0,1,0,0,0,0,1,3
14267,605.0100000000001,4,151.2525,0,1,0,0,0,0,1,0,4
14270,492.6499999999999,1,492.6499999999999,0,0,1,0,0,0,0,1,1
14271,112.32000000000002,1,112.32000000000002,1,0,0,0,0,0,0,1,0
14272,132.09,1,132.09,0,0,1,0,0,0,0,1,1
14273,112.8,1,112.8,0,1,0,0,0,0,0,1,1
14276,264.9,2,132.45,0,1,0,0,0,0,0,1,3
14277,1378.2299999999998,1,1378.2299999999998,0,0,1,0,0,0,0,1,1
14280,134.04,1,134.04,1,0,0,0,1,0,0,0,0
14282,571.0,1,571.0,0,0,1,0,0,0,0,1,3
14284,235.3,2,117.64999999999999,0,1,0,0,0,0,0,1,3
14285,5.9,1,5.9,1,0,0,0,0,0,0,1,1
14286,2034.8400000000001,1,2034.8400000000001,1,0,0,0,0,0,0,1,1
14287,57.88,3,19.293333333333333,0,1,0,0,0,0,0,1,3
14288,413.85,2,206.925,0,1,0,0,0,0,0,1,3
14289,322.24,1,322.24,0,1,0,0,0,0,0,1,3
14290,777.56,1,777.56,0,1,0,0,0,0,0,1,3
14291,984.8799999999998,1,984.8799999999998,0,0,1,0,0,0,0,1,1
14292,-12.15,1,-12.15,0,1,0,0,0,0,0,1,1
14293,364.91999999999985,1,364.91999999999985,0,1,0,0,0,0,0,1,3
14295,-11.5,1,-11.5,1,0,0,0,0,0,0,1,1
14297,232.6,1,232.6,0,0,0,1,0,0,0,1,1
14298,4689.46,5,937.8919999999998,1,0,0,0,0,0,0,1,0
14299,-20.61,3,-6.869999999999986,1,0,0,0,0,0,0,1,1
14300,43.2,1,43.2,0,1,0,0,0,0,0,1,1
14301,632.04,2,316.02,1,0,0,0,0,0,0,1,1
14304,-171.5,1,-171.5,0,1,0,0,0,0,0,1,1
14305,999.6,2,499.8,0,0,1,0,0,0,0,1,3
14306,1693.0399999999997,2,846.5199999999999,1,0,0,0,0,0,0,1,1
14307,783.1099999999999,1,783.1099999999999,0,0,1,0,0,0,0,1,1
14309,147.75,1,147.75,0,1,0,0,0,0,0,1,3
14311,229.71,2,114.85499999999999,0,1,0,0,0,0,0,1,3
14312,309.54999999999995,1,309.54999999999995,0,1,0,0,0,0,0,1,3
14314,120.0,1,120.0,0,0,1,0,0,0,0,1,1
14315,530.3999999999999,1,530.3999999999999,1,0,0,0,0,0,0,1,0
14317,508.58,1,508.58,0,1,0,0,0,0,0,1,3
14320,217.83,2,108.915,1,0,0,0,0,0,0,1,0
14321,326.81999999999994,1,326.81999999999994,0,0,1,0,0,0,0,1,3
14323,269.02,2,134.50999999999996,0,0,1,0,0,0,0,1,1
14326,166.85,1,166.85,0,1,0,0,0,0,0,1,3
14327,311.65000000000003,1,311.65000000000003,0,1,0,0,0,0,0,1,1
14329,1519.68,1,1519.68,0,1,0,0,0,0,0,1,3
14331,462.65999999999997,2,231.32999999999998,0,1,0,0,0,0,0,1,3
14332,119.04,1,119.04,0,0,1,0,0,0,0,1,3
14333,351.45,2,175.725,0,0,1,0,0,0,0,1,0
14334,320.15000000000003,1,320.15000000000003,0,1,0,0,0,0,0,1,3
14335,359.25,1,359.25,0,0,1,0,0,0,0,1,1
14336,534.42,1,534.42,0,0,1,0,0,1,0,0,2
14338,551.92,2,275.96,0,0,1,0,0,0,0,1,3
14339,289.91,4,72.4775,0,1,0,0,0,0,0,1,3
14340,134.7,1,134.7,0,1,0,0,0,0,0,1,3
14341,319.73,2,159.865,0,1,0,0,0,0,0,1,0
14342,248.75000000000003,3,82.91666666666667,0,1,0,0,0,0,0,1,3
14344,355.65,3,118.55,0,1,0,0,0,0,0,1,3
14345,108.98000000000002,1,108.98000000000002,0,0,1,0,0,0,0,1,3
14346,262.44,1,262.44,1,0,0,0,0,0,0,1,3
14348,409.57,1,409.57,0,1,0,0,0,0,0,1,3
14349,133.5,1,133.5,0,0,1,0,0,0,0,1,1
14350,258.7,2,129.34999999999997,0,0,1,0,0,0,0,1,1
14351,51.0,1,51.0,1,0,0,0,0,0,0,1,0
14352,231.29999999999998,1,231.29999999999998,1,0,0,0,0,0,0,1,0
14353,90.6,1,90.6,0,1,0,0,0,0,0,1,3
14354,87.78,1,87.78,0,0,1,0,0,0,0,1,1
14355,174.4,1,174.4,1,0,0,0,0,0,0,1,1
14356,666.94,4,166.73499999999999,0,1,0,0,0,0,0,1,3
14357,225.77000000000012,1,225.77000000000012,0,1,0,0,0,0,0,1,3
14359,483.39,1,483.39,1,0,0,0,0,0,0,1,1
14360,1134.6899999999996,1,1134.6899999999996,0,0,1,0,0,0,0,1,0
14362,161.20000000000002,1,161.20000000000002,1,0,0,0,0,0,0,1,1
14364,1117.2,2,558.6,0,0,1,0,0,0,0,1,3
14367,1433.920000000001,2,716.96,0,1,0,0,0,0,0,1,3
14368,155.00000000000003,1,155.00000000000003,0,1,0,0,0,0,0,1,3
14371,100.5,1,100.5,0,0,1,0,0,0,0,1,1
14373,76.55,1,76.55,1,0,0,0,0,0,0,1,3
14375,257.67999999999995,1,257.67999999999995,0,1,0,0,0,0,0,1,0
14377,314.59999999999997,1,314.59999999999997,0,0,1,0,0,0,0,1,1
14379,110.97999999999999,1,110.97999999999999,0,0,1,0,0,0,0,1,1
14381,202.6800000000001,1,202.6800000000001,0,0,1,0,0,0,0,1,0
14382,626.07,1,626.07,0,0,1,0,0,0,0,1,1
14383,242.09000000000006,1,242.09000000000006,0,0,1,0,0,0,0,1,0
14385,202.11,3,67.37,1,0,0,0,0,0,0,1,1
14386,142.4,1,142.4,0,1,0,0,0,0,0,1,3
14387,440.75999999999993,1,440.75999999999993,0,1,0,0,0,0,0,1,3
14388,299.34999999999997,2,149.67499999999998,0,1,0,0,0,0,0,1,3
14389,-12.54,1,-12.54,1,0,0,0,0,0,0,1,3
14390,217.74999999999997,2,108.875,0,0,1,0,0,0,0,1,3
14393,67.94999999999999,1,67.94999999999999,0,1,0,0,0,0,0,1,3
14395,308.68,1,308.68,0,1,0,0,0,0,0,1,3
14396,110.35000000000001,1,110.35000000000001,0,0,1,0,0,0,0,1,1
14397,242.24,2,121.12,1,0,0,0,0,0,0,1,1
14400,559.7,1,559.7,1,0,0,0,0,0,0,1,1
14401,247.38,1,247.38,1,0,0,0,0,0,0,1,1
14403,741.2,1,741.2,1,0,0,0,0,0,0,1,0
14404,133.48000000000002,1,133.48000000000002,0,1,0,0,0,0,0,1,3
14406,156.75,1,156.75,0,0,1,0,0,0,0,1,1
14407,327.47999999999996,1,327.47999999999996,1,0,0,0,0,0,0,1,1
14408,350.80000000000007,1,350.80000000000007,0,1,0,0,0,0,0,1,1
14409,177.6,1,177.6,1,0,0,0,0,0,0,1,1
14410,137.64999999999998,1,137.64999999999998,1,0,0,0,0,0,0,1,3
14411,1063.0,1,1063.0,1,0,0,0,0,0,0,1,1
14412,462.45,1,462.45,0,0,1,0,0,0,0,1,1
14413,122.7,1,122.7,0,1,0,0,0,0,0,1,1
14414,217.2,1,217.2,0,1,0,0,0,0,0,1,3
14415,858.03,2,429.015,1,0,0,0,0,0,0,1,1
14416,490.22,2,245.11,0,1,0,0,0,0,0,1,3
14418,150.44,1,150.44,0,0,1,0,0,0,0,1,3
14419,124.10000000000001,1,124.10000000000001,0,1,0,0,0,0,0,1,3
14420,385.87,2,192.935,0,1,0,0,0,0,0,1,0
14421,455.18,1,455.18,1,0,0,0,0,0,0,1,0
14422,401.31,1,401.31,0,1,0,0,0,0,0,1,3
14423,265.2,1,265.2,1,0,0,0,0,0,0,1,1
14424,322.08,1,322.08,0,0,1,0,0,0,0,1,3
14426,-11.2,1,-11.2,0,0,1,0,0,0,0,1,3
14427,363.34000000000003,2,181.67000000000002,0,1,0,0,0,0,0,1,1
14428,203.54999999999998,1,203.54999999999998,0,1,0,0,0,0,0,1,3
14431,397.76,2,198.88,1,0,0,0,0,0,0,1,3
14432,561.48,2,280.73999999999995,0,1,0,0,0,0,0,1,3
14434,721.2,4,180.3,0,1,0,0,0,0,0,1,1
14436,89.05999999999999,1,89.05999999999999,0,1,0,0,0,0,0,1,1
